ID,BlockID,Latitude,Longitude
288368699,1048573811048574220,40.4357115,-79.9331291
288368666,1048573811048574220,40.435857,-79.9326251
288368652,1048573811048574220,40.4361362,-79.9320476
288368653,1048573811048574220,40.4364031,-79.9314874
2716677206,1048573811048574220,40.4365276,-79.9310832
104857422,1048573811048574220,40.4365912,-79.9306683
104602802,1046028021046870640,40.4326188,-79.9275492
7115976307,1046028021046870640,40.433345,-79.9275756
104687064,1046028021046870640,40.4341505,-79.9276048
104602802,1046028021046028280,40.4326188,-79.9275492
6928098721,1046028021046028280,40.4326232,-79.927326
104602810,1046028021046028280,40.4326763,-79.9246129
2522759043,1046028021046028280,40.4326963,-79.9244889
2522759046,1046028021046028280,40.4327267,-79.9244133
2522759081,1046028021046028280,40.4327748,-79.9243317
2522759069,1046028021046028280,40.4334092,-79.9237686
2522759051,1046028021046028280,40.4334614,-79.9237125
2522759106,1046028021046028280,40.4335308,-79.923615
2522759139,1046028021046028280,40.4335968,-79.9234929
104602818,1046028021046028280,40.4336505,-79.9233472
4960676566,1046028021046028280,40.4337016,-79.9231526
104602828,1046028021046028280,40.433738,-79.9229551
104687053,1046870531050834950,40.4339387,-79.9290928
105083495,1046870531050834950,40.4331732,-79.9290699
104687053,1046870531046870640,40.4339387,-79.9290928
5849381321,1046870531046870640,40.4340212,-79.9284741
2455696044,1046870531046870640,40.4340264,-79.9284351
2766492977,1046870531046870640,40.434116,-79.9277568
104687064,1046870531046870640,40.4341505,-79.9276048
105749738,1057497381057497460,40.4346053,-79.9305881
105749746,1057497381057497460,40.4349824,-79.9275892
105749738,1057497381057902610,40.4346053,-79.9305881
105790261,1057497381057902610,40.4353887,-79.9306217
104687064,1046870641046870770,40.4341505,-79.9276048
7115976306,1046870641046870770,40.4343703,-79.9258894
104687077,1046870641046870770,40.4344219,-79.9254868
104687064,1046870641057497460,40.4341505,-79.9276048
3227780316,1046870641057497460,40.4342398,-79.9275694
3227780315,1046870641057497460,40.4344699,-79.927563
3227780315,1046870641057497460,40.4344699,-79.927563
105749746,1046870641057497460,40.4349824,-79.9275892
104857358,1048573581048573680,40.4376995,-79.9340787
8471404393,1048573581048573680,40.4372223,-79.933959
104857368,1048573581048573680,40.4370074,-79.9339051
104857358,1048573581046830760,40.4376995,-79.9340787
3103583487,1048573581046830760,40.4376973,-79.9343915
288368898,1048573581046830760,40.4376959,-79.9346007
105057983,1048573581046830760,40.4375534,-79.9355081
2766492990,1048573581046830760,40.4375552,-79.9359032
302980113,1048573581046830760,40.4376048,-79.9361931
288368897,1048573581046830760,40.4377842,-79.9368178
288368896,1048573581046830760,40.438361,-79.9384052
288368895,1048573581046830760,40.4385889,-79.9391984
105057978,1048573581046830760,40.438698,-79.9397208
302979961,1048573581046830760,40.4386874,-79.9400618
302979960,1048573581046830760,40.438687,-79.9402392
288368894,1048573581046830760,40.4387328,-79.9404596
105057973,1048573581046830760,40.4389309,-79.9408203
270187078,1048573581046830760,40.4396343,-79.9413716
2766492993,1048573581046830760,40.4398482,-79.9416386
2766492994,1048573581046830760,40.4400393,-79.9419622
104683076,1048573581046830760,40.4401478,-79.9422539
104857358,1048573581050130410,40.4376995,-79.9340787
4962030936,1048573581050130410,40.437705,-79.9333504
4962030937,1048573581050130410,40.4377295,-79.9331921
105013041,1048573581050130410,40.4377979,-79.9330303
104857368,1048573681048573810,40.4370074,-79.9339051
104857381,1048573681048573810,40.4356155,-79.9335577
104857368,1048573681059589520,40.4370074,-79.9339051
105958952,1048573681059589520,40.4371311,-79.9330877
104683076,1046830761046830820,40.4401478,-79.9422539
104683082,1046830761046830820,40.4404288,-79.942126
104683076,1046830761050580100,40.4401478,-79.9422539
1673572790,1046830761050580100,40.440168,-79.9423976
1673572791,1046830761050580100,40.4401747,-79.942515
270186904,1046830761050580100,40.4401684,-79.9426392
1673572789,1046830761050580100,40.440163,-79.9427005
1673572788,1046830761050580100,40.4401454,-79.9428047
270186903,1046830761050580100,40.4401087,-79.942943
1673572787,1046830761050580100,40.4400594,-79.9430593
1673572786,1046830761050580100,40.4399984,-79.9431756
270186901,1046830761050580100,40.4399458,-79.9432568
1673572785,1046830761050580100,40.4398799,-79.9433303
105058010,1046830761050580100,40.4396882,-79.9435123
105013041,10501304144084547180,40.4377979,-79.9330303
4962030938,10501304144084547180,40.4377581,-79.9329239
4962030939,10501304144084547180,40.4377325,-79.9327965
4962030940,10501304144084547180,40.4377295,-79.9326356
7655958991,10501304144084547180,40.4377808,-79.9318336
4408454718,10501304144084547180,40.4378517,-79.9307258
105958952,1059589521059589730,40.4371311,-79.9330877
1383428022,1059589521059589730,40.4370308,-79.9328475
7490273151,1059589521059589730,40.4369827,-79.9327683
105958981,1059589521059589730,40.4369447,-79.9327164
7490273150,1059589521059589730,40.4369378,-79.9326482
1383428013,1059589521059589730,40.4369704,-79.9326071
105958990,1059589521059589730,40.4370285,-79.9325978
1383428000,1059589521059589730,40.4371482,-79.9326311
105958973,1059589521059589730,40.4371968,-79.9326892
105958952,1059589521059589731,40.4371311,-79.9330877
105958973,1059589521059589731,40.4371968,-79.9326892
104857422,1048574221048574310,40.4365912,-79.9306683
7011529713,1048574221048574310,40.4366987,-79.9289423
104857431,1048574221048574310,40.4367887,-79.9277269
104857422,1048574221057902610,40.4365912,-79.9306683
105790261,1048574221057902610,40.4353887,-79.9306217
104857422,10485742244084547180,40.4365912,-79.9306683
2716677209,10485742244084547180,40.437208,-79.9306888
4408454718,10485742244084547180,40.4378517,-79.9307258
104857431,1048574311048574440,40.4367887,-79.9277269
104857444,1048574311048574440,40.4368158,-79.9270962
104857431,1048574311057902720,40.4367887,-79.9277269
105790272,1048574311057902720,40.4357578,-79.9276271
104857431,10485743179210586690,40.4367887,-79.9277269
7921058671,10485743179210586690,40.4374028,-79.9277388
107681409,10485743179210586690,40.4374188,-79.9277391
7921058669,10485743179210586690,40.4377163,-79.9277338
105790261,1057902611057902720,40.4353887,-79.9306217
105790272,1057902611057902720,40.4357578,-79.9276271
105790261,1057902613029813560,40.4353887,-79.9306217
105790251,1057902613029813560,40.434609,-79.932867
105790239,1057902613029813560,40.4344562,-79.9333127
302981356,1057902613029813560,40.434273,-79.933685
4408454718,44084547181050130590,40.4378517,-79.9307258
7921058683,44084547181050130590,40.4379702,-79.9288696
3289533746,44084547181050130590,40.4380346,-79.9278601
105013059,44084547181050130590,40.438044,-79.9277003
104857444,1048574441057902830,40.4368158,-79.9270962
105790283,1048574441057902830,40.4357836,-79.9270258
104857444,1048574441048574500,40.4368158,-79.9270962
3275662963,1048574441048574500,40.4369153,-79.9243245
3002290537,1048574441048574500,40.436945,-79.9237619
104857450,1048574441048574500,40.4369822,-79.9229232
105790272,1057902721057902830,40.4357578,-79.9276271
105790283,1057902721057902830,40.4357836,-79.9270258
7921058669,79210586691050130590,40.4377163,-79.9277338
2741576485,79210586691050130590,40.4378611,-79.9276818
4962030933,79210586691050130590,40.4379398,-79.9276735
105013059,79210586691050130590,40.438044,-79.9277003
7921058669,79210586691050130591,40.4377163,-79.9277338
2741576484,79210586691050130591,40.4378753,-79.927783
2741576483,79210586691050130591,40.437949,-79.9277826
105013059,79210586691050130591,40.438044,-79.9277003
105013018,1050130181049498240,40.4388856,-79.9341174
104949824,1050130181049498240,40.4394792,-79.9322551
105013018,1050130181076855110,40.4388856,-79.9341174
107685532,1050130181076855110,40.4387957,-79.9344353
924785113,1050130181076855110,40.4390826,-79.9358525
107685520,1050130181076855110,40.439214,-79.9364658
104382834,1050130181076855110,40.4394007,-79.9373152
3706914347,1050130181076855110,40.4394397,-79.9374683
3706914346,1050130181076855110,40.4395357,-79.937762
105796204,1050130181076855110,40.4397787,-79.9381585
7013727629,1050130181076855110,40.4401514,-79.9386976
107685511,1050130181076855110,40.4401886,-79.9387515
105013018,1050130181050130290,40.4388856,-79.9341174
105013029,1050130181050130290,40.4382944,-79.9335587
105013018,1050130181048363120,40.4388856,-79.9341174
104836312,1050130181048363120,40.4397215,-79.9348697
104949824,1049498241050602880,40.4394792,-79.9322551
105060288,1049498241050602880,40.4398432,-79.9311225
105013029,1050130291059824670,40.4382944,-79.9335587
105982467,1050130291059824670,40.4389093,-79.9307545
105013029,1050130291050130410,40.4382944,-79.9335587
4962030935,1050130291050130410,40.4379357,-79.933219
4962030934,1050130291050130410,40.4378601,-79.9331291
105013041,1050130291050130410,40.4377979,-79.9330303
104836312,1048363121048363240,40.4397215,-79.9348697
104836324,1048363121048363240,40.4404022,-79.9327476
104836312,1048363121050129970,40.4397215,-79.9348697
105012997,1048363121050129970,40.4403843,-79.9354946
105982467,10598246711199302160,40.4389093,-79.9307545
1119930216,10598246711199302160,40.4383772,-79.9307401
105982467,1059824671076855430,40.4389093,-79.9307545
107685543,1059824671076855430,40.4399475,-79.9308005
105982467,1059824671059824760,40.4389093,-79.9307545
105982476,1059824671059824760,40.4395432,-79.9277268
105749746,1057497461057902720,40.4349824,-79.9275892
105790272,1057497461057902720,40.4357578,-79.9276271
1119930216,111993021644084547180,40.4383772,-79.9307401
4408454718,111993021644084547180,40.4378517,-79.9307258
1119930216,11199302161048245690,40.4383772,-79.9307401
104824569,11199302161048245690,40.4387889,-79.9276922
105982476,1059824761048192920,40.4395432,-79.9277268
7581572992,1059824761048192920,40.4395638,-79.9272999
104819292,1059824761048192920,40.439612,-79.9262992
105982476,1059824761076855490,40.4395432,-79.9277268
7581573001,1059824761076855490,40.4400425,-79.9277441
4630875921,1059824761076855490,40.4404977,-79.9277598
107685549,1059824761076855490,40.4409128,-79.9277741
104824569,1048245691075561260,40.4387889,-79.9276922
107556126,1048245691075561260,40.4386767,-79.9276895
104824569,1048245691059824760,40.4387889,-79.9276922
105982476,1048245691059824760,40.4395432,-79.9277268
105013059,1050130591075561260,40.438044,-79.9277003
4962030932,1050130591075561260,40.4381837,-79.9276829
107556126,1050130591075561260,40.4386767,-79.9276895
105013059,1050130591050130740,40.438044,-79.9277003
4962030931,1050130591050130740,40.4380775,-79.9271518
7011539611,1050130591050130740,40.438078,-79.9253607
105013074,1050130591050130740,40.4380783,-79.9245165
104356483,10435648327265813790,40.4141874,-79.9215161
2726581379,10435648327265813790,40.4140165,-79.9215074
104356483,10435648379144640260,40.4141874,-79.9215161
2726581366,10435648379144640260,40.4142384,-79.9212042
2726581362,10435648379144640260,40.4143183,-79.9209186
105188884,10435648379144640260,40.4144604,-79.9206212
2295158465,10435648379144640260,40.4146934,-79.9202919
2295158466,10435648379144640260,40.4149397,-79.9200616
2295158467,10435648379144640260,40.4155101,-79.9197439
2295158468,10435648379144640260,40.4156455,-79.9196389
2295158469,10435648379144640260,40.4157609,-79.9194349
105188893,10435648379144640260,40.4158075,-79.9191609
2726581367,10435648379144640260,40.4158097,-79.9189714
2726581370,10435648379144640260,40.4157054,-79.9187091
105154256,10435648379144640260,40.4156157,-79.9180848
3684980416,10435648379144640260,40.4155978,-79.9179737
3725545364,10435648379144640260,40.4154829,-79.9172603
104681249,10435648379144640260,40.4154735,-79.917202
7050197997,10435648379144640260,40.4154362,-79.9169757
2295158470,10435648379144640260,40.4154113,-79.9168807
8001720168,10435648379144640260,40.4153971,-79.9168108
7914464026,10435648379144640260,40.4153829,-79.916741
104356483,10435648322951584630,40.4141874,-79.9215161
2295158463,10435648322951584630,40.4142096,-79.9217318
2726581379,272658137927265813830,40.4140165,-79.9215074
2726581383,272658137927265813830,40.4139903,-79.9216747
2726581379,272658137927265814210,40.4140165,-79.9215074
104356497,272658137927265814210,40.4141119,-79.9208632
104356508,272658137927265814210,40.4141785,-79.9206038
2726581373,272658137927265814210,40.4142717,-79.920391
104356514,272658137927265814210,40.4144293,-79.9201607
104356524,272658137927265814210,40.4147134,-79.9198226
104356527,272658137927265814210,40.4148465,-79.9196448
104356527,272658137927265814210,40.4148465,-79.9196448
2726581410,272658137927265814210,40.4148898,-79.9195974
2726581408,272658137927265814210,40.4152778,-79.9194364
2726581412,272658137927265814210,40.4153613,-79.9193585
2726581414,272658137927265814210,40.4153937,-79.9192276
2726581416,272658137927265814210,40.4153789,-79.919109
2726581418,272658137927265814210,40.4153021,-79.9189869
2726581420,272658137927265814210,40.4151229,-79.9187569
2726581423,272658137927265814210,40.4150083,-79.9186419
2726581421,272658137927265814210,40.4149068,-79.918531
2295158463,229515846324609662890,40.4142096,-79.9217318
2295158462,229515846324609662890,40.4142718,-79.9218996
2460966289,229515846324609662890,40.4143472,-79.9221483
2295158463,229515846327265813830,40.4142096,-79.9217318
105188937,229515846327265813830,40.4141154,-79.9217712
2726581383,229515846327265813830,40.4139903,-79.9216747
104681183,1046811831046811940,40.4190327,-79.9260519
1256617354,1046811831046811940,40.4185188,-79.9259924
104681189,1046811831046811940,40.4182343,-79.9259717
1256617223,1046811831046811940,40.4178748,-79.9257349
1256617305,1046811831046811940,40.4173717,-79.925304
1256617320,1046811831046811940,40.4171567,-79.9251392
1256617282,1046811831046811940,40.4168766,-79.9250586
2703741418,1046811831046811940,40.4167607,-79.9249714
1256617296,1046811831046811940,40.4166219,-79.9248669
1256617255,1046811831046811940,40.416172,-79.9244701
1256617268,1046811831046811940,40.4159156,-79.9241753
1256617350,1046811831046811940,40.4158501,-79.9240695
1256617221,1046811831046811940,40.4157855,-79.9239651
104681194,1046811831046811940,40.4155058,-79.9232457
104681183,1046811831046811740,40.4190327,-79.9260519
104681174,1046811831046811740,40.4195366,-79.9260699
104681183,1046811831049443240,40.4190327,-79.9260519
1685862170,1046811831049443240,40.4193356,-79.9266804
1685862186,1046811831049443240,40.4194173,-79.9268472
1685862204,1046811831049443240,40.4195283,-79.9270274
104944324,1046811831049443240,40.4196206,-79.9271582
104681183,1046811831046811830,40.4190327,-79.9260519
104681183,1046811831046811830,40.4190327,-79.9260519
104681174,1046811741049443240,40.4195366,-79.9260699
104944324,1046811741049443240,40.4196206,-79.9271582
104904983,1049049831049049920,40.4193379,-79.9238707
1685862120,1049049831049049920,40.4182909,-79.9241839
1685862101,1049049831049049920,40.4182197,-79.9242136
104904992,1049049831049049920,40.4181544,-79.9242429
104904983,1049049831049049620,40.4193379,-79.9238707
1685862189,1049049831049049620,40.4194185,-79.9238525
1685862196,1049049831049049620,40.4194875,-79.9238454
1685862211,1049049831049049620,40.4196581,-79.9238507
2712296185,1049049831049049620,40.4212024,-79.9239193
104904962,1049049831049049620,40.4216407,-79.9239388
104904983,1049049831050850780,40.4193379,-79.9238707
104493415,1049049831050850780,40.4194375,-79.9244145
1685862192,1049049831050850780,40.419479,-79.924616
1685862202,1049049831050850780,40.4195178,-79.9247505
1685862207,1049049831050850780,40.4195598,-79.924827
105085086,1049049831050850780,40.4195933,-79.9248666
1685862209,1049049831050850780,40.4196493,-79.9249034
1685862212,1049049831050850780,40.4197011,-79.9249218
1685862223,1049049831050850780,40.4197701,-79.9249275
104614002,1049049831050850780,40.4208119,-79.9249867
7221425758,1049049831050850780,40.4210027,-79.9250013
2712296184,1049049831050850780,40.4210698,-79.9250064
105085078,1049049831050850780,40.4211537,-79.9250128
104904992,1049049921046811830,40.4181544,-79.9242429
1685862099,1049049921046811830,40.4181937,-79.9243255
1685862133,1049049921046811830,40.4189399,-79.9258656
1685862144,1049049921046811830,40.4189977,-79.9259863
104681183,1049049921046811830,40.4190327,-79.9260519
104904992,1049049921057816450,40.4181544,-79.9242429
1685862098,1049049921057816450,40.4181279,-79.9241929
1685862097,1049049921057816450,40.417951,-79.9238325
1685862095,1049049921057816450,40.4179011,-79.9237059
1685862091,1049049921057816450,40.417883,-79.9236463
1685862089,1049049921057816450,40.4178717,-79.9235733
105781645,1049049921057816450,40.4178695,-79.9234463
104904962,10490496216858623860,40.4216407,-79.9239388
1685862386,10490496216858623860,40.4220933,-79.9239697
104904962,10490496227122961880,40.4216407,-79.9239388
2712296188,10490496227122961880,40.4216514,-79.923343
104904962,1049049621050850660,40.4216407,-79.9239388
105085066,1049049621050850660,40.4216072,-79.9250271
105085078,1050850781059437190,40.4211537,-79.9250128
105943719,1050850781059437190,40.4211772,-79.9244981
105781645,1057816451057816510,40.4178695,-79.9234463
2741637846,1057816451057816510,40.4174281,-79.9234821
105781651,1057816451057816510,40.4172768,-79.9235545
105781645,10578164516858622590,40.4178695,-79.9234463
1685862092,10578164516858622590,40.4179011,-79.9233663
1685862096,10578164516858622590,40.4179272,-79.9233156
105796998,10578164516858622590,40.4179861,-79.9232531
1685862117,10578164516858622590,40.4181908,-79.9230592
1685862126,10578164516858622590,40.4184003,-79.9229118
1685862127,10578164516858622590,40.4185312,-79.9228208
1685862130,10578164516858622590,40.4186888,-79.9227494
1685862131,10578164516858622590,40.4188685,-79.922675
1685862146,10578164516858622590,40.4190238,-79.9226488
1685862154,10578164516858622590,40.4191496,-79.9226543
104400186,10578164516858622590,40.4192914,-79.9226546
1685862215,10578164516858622590,40.4197118,-79.9227319
1685862237,10578164516858622590,40.4199082,-79.9227566
1685862239,10578164516858622590,40.4200513,-79.9227698
1685862243,10578164516858622590,40.4201833,-79.9227494
1685862259,10578164516858622590,40.420362,-79.9226692
105188975,10518897516858620010,40.4154155,-79.9248277
1685862022,10518897516858620010,40.4152833,-79.9247197
1685862020,10518897516858620010,40.4152552,-79.924695
1685862018,10518897516858620010,40.4151196,-79.9245726
1256617331,10518897516858620010,40.4150243,-79.9244788
1685862015,10518897516858620010,40.4149223,-79.9243447
1685862012,10518897516858620010,40.4146825,-79.9239933
104362260,10518897516858620010,40.4143078,-79.9234661
5851040146,10518897516858620010,40.4141559,-79.9232636
7735347961,10518897516858620010,40.4140683,-79.923133
1685862002,10518897516858620010,40.4138874,-79.9228637
1685862001,10518897516858620010,40.4137762,-79.9227087
1685862001,168586200124609662890,40.4137762,-79.9227087
6150673720,168586200124609662890,40.4138693,-79.9226072
2728240491,168586200124609662890,40.414179,-79.9222697
2460966289,168586200124609662890,40.4143472,-79.9221483
1685862259,16858622591049373910,40.420362,-79.9226692
1685862262,16858622591049373910,40.4204456,-79.9227331
104400135,16858622591049373910,40.4206073,-79.9227378
1685862315,16858622591049373910,40.4211169,-79.9227182
1685862316,16858622591049373910,40.4212167,-79.9227078
1685862317,16858622591049373910,40.4212439,-79.9226959
104937381,16858622591049373910,40.4212701,-79.9226703
104937381,16858622591049373910,40.4212701,-79.9226703
1685862318,16858622591049373910,40.4212904,-79.922608
1685862319,16858622591049373910,40.4213051,-79.9225082
1685862320,16858622591049373910,40.4213085,-79.9223831
104937391,16858622591049373910,40.4212825,-79.9209979
2460966289,246096628924609662790,40.4143472,-79.9221483
4957732468,246096628924609662790,40.4144926,-79.9220824
4957732467,246096628924609662790,40.4146152,-79.9220194
5851040140,246096628924609662790,40.4146995,-79.9219465
2728240493,246096628924609662790,40.4147275,-79.9219222
2728240493,246096628924609662790,40.4147275,-79.9219222
2837377911,246096628924609662790,40.4149687,-79.9216227
2460966271,246096628924609662790,40.4152208,-79.9213898
2460966279,246096628924609662790,40.4158176,-79.9210567
2726581383,27265813831051889230,40.4139903,-79.9216747
105188928,27265813831051889230,40.4135876,-79.9213764
2726581462,27265813831051889230,40.4135432,-79.9211956
2726581464,27265813831051889230,40.4134788,-79.9210732
105188923,27265813831051889230,40.41341,-79.9209916
2460966279,246096627924609662830,40.4158176,-79.9210567
2460966290,246096627924609662830,40.4158874,-79.9209462
2738879227,246096627924609662830,40.416739,-79.9204155
2460966283,246096627924609662830,40.4168202,-79.9203687
2460966279,246096627927388792060,40.4158176,-79.9210567
2460966276,246096627927388792060,40.4159718,-79.9210504
2738879207,246096627927388792060,40.4167764,-79.9205368
2738879206,246096627927388792060,40.4168603,-79.9204851
803831474,80383147479144640260,40.4148233,-79.9161049
2295158472,80383147479144640260,40.4149541,-79.9160061
8001720169,80383147479144640260,40.4150167,-79.9159767
104939760,80383147479144640260,40.4150554,-79.9159586
104939760,80383147479144640260,40.4150554,-79.9159586
8001720170,80383147479144640260,40.4150809,-79.9160022
2295158471,80383147479144640260,40.415269,-79.9163245
7876978887,80383147479144640260,40.4153324,-79.9165459
7811171971,80383147479144640260,40.4153698,-79.9166766
7914464026,80383147479144640260,40.4153829,-79.916741
2173928812,217392881221739290250,40.4176536,-79.917927
2173928652,217392881221739290250,40.4179859,-79.9182124
2173929025,217392881221739290250,40.4182903,-79.9185015
2173928812,217392881227388792090,40.4176536,-79.917927
2460966282,217392881227388792090,40.4174099,-79.9183669
2738879210,217392881227388792090,40.4172661,-79.9187837
2738879209,217392881227388792090,40.417144,-79.919486
2173928812,217392881221739288820,40.4176536,-79.917927
2173928758,217392881221739288820,40.4177765,-79.9177055
2173928765,217392881221739288820,40.417997,-79.917448
2173928656,217392881221739288820,40.4181849,-79.9172549
2173929070,217392881221739288820,40.4184545,-79.9170403
2173928752,217392881221739288820,40.4188139,-79.9167506
988411656,217392881221739288820,40.4190891,-79.9165033
2987191392,217392881221739288820,40.4192758,-79.9163085
2173928882,217392881221739288820,40.4193181,-79.916271
2173928812,217392881227282405250,40.4176536,-79.917927
3688284523,217392881227282405250,40.4176151,-79.9178965
2728240516,217392881227282405250,40.4174789,-79.9177886
3460637282,217392881227282405250,40.4173841,-79.9177664
3460637281,217392881227282405250,40.4172864,-79.91777
2728240518,217392881227282405250,40.4172061,-79.9177917
3688284579,217392881227282405250,40.4171118,-79.9178413
2728240519,217392881227282405250,40.4170054,-79.9179483
3460637283,217392881227282405250,40.4169272,-79.9180773
2728240515,217392881227282405250,40.4168733,-79.9182201
3460637284,217392881227282405250,40.4168276,-79.918441
2728240522,217392881227282405250,40.4167993,-79.9186715
3460637285,217392881227282405250,40.4167975,-79.9192272
3688284580,217392881227282405250,40.4167602,-79.9195065
2728240524,217392881227282405250,40.4167134,-79.919783
3460637286,217392881227282405250,40.4167243,-79.9199666
3688284581,217392881227282405250,40.4167372,-79.920078
2728240525,217392881227282405250,40.4167655,-79.9201791
2173929025,217392902527388792110,40.4182903,-79.9185015
2738879239,217392902527388792110,40.418167,-79.9186941
2738879240,217392902527388792110,40.4180333,-79.9190894
2738879242,217392902527388792110,40.4179455,-79.9194901
2738879211,217392902527388792110,40.4179121,-79.9197206
2173929025,217392902521739290710,40.4182903,-79.9185015
2738879244,217392902521739290710,40.4186353,-79.9188202
2738879229,217392902521739290710,40.4188213,-79.9189972
2173929071,217392902521739290710,40.4191528,-79.9192946
2738879209,273887920927388792110,40.417144,-79.919486
2738879231,273887920927388792110,40.4175233,-79.9195954
2738879211,273887920927388792110,40.4179121,-79.9197206
2173928882,217392888221739289460,40.4193181,-79.916271
3460641405,217392888221739289460,40.4193619,-79.9163123
2173928857,217392888221739289460,40.4196001,-79.9166634
3460641400,217392888221739289460,40.4197289,-79.9168581
2173928843,217392888221739289460,40.4197367,-79.9168977
2173928773,217392888221739289460,40.4197389,-79.9169382
2173928712,217392888221739289460,40.4196929,-79.9170091
2173928694,217392888221739289460,40.4195486,-79.9172082
2173928756,217392888221739289460,40.4195101,-79.9172596
2173928946,217392888221739289460,40.4193611,-79.9174587
2173928882,217392888221739286630,40.4193181,-79.916271
2173928648,217392888221739286630,40.4194681,-79.9161498
2173928894,217392888221739286630,40.4197536,-79.9157931
2173928663,217392888221739286630,40.4197973,-79.9156908
2173928882,217392888221739286631,40.4193181,-79.916271
2460966284,217392888221739286631,40.4194196,-79.9160669
2460966274,217392888221739286631,40.4196064,-79.9158131
2173928663,217392888221739286631,40.4197973,-79.9156908
2728240525,272824052527388792260,40.4167655,-79.9201791
2738879226,272824052527388792260,40.4168697,-79.9202552
2173928663,217392866321739289740,40.4197973,-79.9156908
3460641406,217392866321739289740,40.4198314,-79.9157555
2173928905,217392866321739289740,40.420204,-79.9163014
3460641399,217392866321739289740,40.4202608,-79.9163232
3460641398,217392866321739289740,40.4203134,-79.9162868
2173928898,217392866321739289740,40.4204339,-79.9161649
2173928730,217392866321739289740,40.4205226,-79.9160375
3460641397,217392866321739289740,40.4207234,-79.9157501
2173929018,217392866321739289740,40.4209035,-79.9154463
3460641396,217392866321739289740,40.4210226,-79.9152225
2173928974,217392866321739289740,40.4211193,-79.9149865
2173928663,217392866321739290460,40.4197973,-79.9156908
3460641407,217392866321739290460,40.4198217,-79.9156482
988411655,217392866321739290460,40.4201493,-79.9151798
988411654,217392866321739290460,40.4203727,-79.9148012
3460641409,217392866321739290460,40.4204533,-79.9146439
2173929046,217392866321739290460,40.4204852,-79.914573
2173928911,217392891121739289460,40.4189061,-79.9178896
2173929004,217392891121739289460,40.4191609,-79.9176589
2173928946,217392891121739289460,40.4193611,-79.9174587
2173928911,217392891121739290250,40.4189061,-79.9178896
3460641404,217392891121739290250,40.4188452,-79.9179333
2173929048,217392891121739290250,40.4185229,-79.9181935
2173929025,217392891121739290250,40.4182903,-79.9185015
2173928911,217392891121739290140,40.4189061,-79.9178896
3460641402,217392891121739290140,40.41892,-79.9179642
3460641403,217392891121739290140,40.418956,-79.9180188
3460641401,217392891121739290140,40.4191929,-79.9182244
2173929014,217392891121739290140,40.4192762,-79.918313
2173929014,217392901421739289460,40.4192762,-79.918313
2173928747,217392901421739289460,40.4192552,-79.9181498
2173928681,217392901421739289460,40.4192549,-79.9179415
2173928946,217392901421739289460,40.4193611,-79.9174587
2173929014,217392901421739290710,40.4192762,-79.918313
2173929062,217392901421739290710,40.4192958,-79.9184672
2173929079,217392901421739290710,40.419328,-79.9187102
2173928701,217392901421739290710,40.4192876,-79.9189822
2173929071,217392901421739290710,40.4191528,-79.9192946
2173929071,217392907124609662720,40.4191528,-79.9192946
2173928660,217392907124609662720,40.4190059,-79.9196632
2460966272,217392907124609662720,40.4188697,-79.9200918
2460966272,246096627224609662850,40.4188697,-79.9200918
2460966287,246096627224609662850,40.4186546,-79.9206856
2738879208,246096627224609662850,40.4184165,-79.9208029
2837377917,246096627224609662850,40.4181173,-79.9207827
2460966293,246096627224609662850,40.4177421,-79.9207573
2738879228,246096627224609662850,40.4174181,-79.9207098
2460966285,246096627224609662850,40.4171868,-79.9205548
2460966272,246096627227388792110,40.4188697,-79.9200918
2738879238,246096627227388792110,40.4184789,-79.9199304
2738879247,246096627227388792110,40.4182724,-79.919854
2738879211,246096627227388792110,40.4179121,-79.9197206
2460966285,246096628524609662860,40.4171868,-79.9205548
2460966286,246096628524609662860,40.4169877,-79.9204934
2460966275,246096627524609662770,40.4170314,-79.9200134
3460637287,246096627524609662770,40.4170168,-79.9202139
2460966277,246096627524609662770,40.4170354,-79.920354
2460966275,246096627524609662940,40.4170314,-79.9200134
2460966294,246096627524609662940,40.4169337,-79.9202326
2460966275,246096627527388792090,40.4170314,-79.9200134
2738879209,246096627527388792090,40.417144,-79.919486
2460966277,246096627724609662850,40.4170354,-79.920354
2460966285,246096627724609662850,40.4171868,-79.9205548
2460966277,246096627724609662860,40.4170354,-79.920354
3460637292,246096627724609662860,40.4170355,-79.9203942
8048692014,246096627724609662860,40.417027,-79.9204328
8048692015,246096627724609662860,40.4170107,-79.9204668
2460966286,246096627724609662860,40.4169877,-79.9204934
2460966277,246096627724609662940,40.4170354,-79.920354
8048692013,246096627724609662940,40.4170238,-79.9203078
8048692012,246096627724609662940,40.4170011,-79.9202694
3460637289,246096627724609662940,40.4169698,-79.9202433
2460966294,246096627724609662940,40.4169337,-79.9202326
2460966294,246096629480486920220,40.4169337,-79.9202326
8048692022,246096629480486920220,40.4169003,-79.9202373
2460966286,246096628627388792060,40.4169877,-79.9204934
3460637288,246096628627388792060,40.4169567,-79.9205117
8048692016,246096628627388792060,40.416923,-79.9205165
8048692017,246096628627388792060,40.4168898,-79.9205074
2738879206,246096628627388792060,40.4168603,-79.9204851
2460966283,246096628327388792260,40.4168202,-79.9203687
8048692020,246096628327388792260,40.4168271,-79.9203245
8048692021,246096628327388792260,40.4168441,-79.9202853
2738879226,246096628327388792260,40.4168697,-79.9202552
